schid,schname,keyword,keynum,monthorweek,index
0,mount st mary's university,mount st mary's university,1,2014-08-03 - 2014-08-09,15
0,mount st mary's university,mount st mary's university,1,2014-08-10 - 2014-08-16,8
0,mount st mary's university,mount st mary's university,1,2014-08-17 - 2014-08-23,36
0,mount st mary's university,mount st mary's university,1,2014-08-24 - 2014-08-30,31
0,mount st mary's university,mount st mary's university,1,2014-08-31 - 2014-09-06,33
0,mount st mary's university,mount st mary's university,1,2014-09-07 - 2014-09-13,16
0,mount st mary's university,mount st mary's university,1,2014-09-14 - 2014-09-20,27
0,mount st mary's university,mount st mary's university,1,2014-09-21 - 2014-09-27,33
0,mount st mary's university,mount st mary's university,1,2014-09-28 - 2014-10-04,35
0,mount st mary's university,mount st mary's university,1,2014-10-05 - 2014-10-11,37
0,mount st mary's university,mount st mary's university,1,2014-10-12 - 2014-10-18,30
0,mount st mary's university,mount st mary's university,1,2014-10-19 - 2014-10-25,37
0,mount st mary's university,mount st mary's university,1,2014-10-26 - 2014-11-01,32
0,mount st mary's university,mount st mary's university,1,2014-11-02 - 2014-11-08,18
0,mount st mary's university,mount st mary's university,1,2014-11-09 - 2014-11-15,24
0,mount st mary's university,mount st mary's university,1,2014-11-16 - 2014-11-22,34
0,mount st mary's university,mount st mary's university,1,2014-11-23 - 2014-11-29,21
0,mount st mary's university,mount st mary's university,1,2014-11-30 - 2014-12-06,23
0,mount st mary's university,mount st mary's university,1,2014-12-07 - 2014-12-13,37
0,mount st mary's university,mount st mary's university,1,2014-12-14 - 2014-12-20,25
0,mount st mary's university,mount st mary's university,1,2014-12-21 - 2014-12-27,25
0,mount st mary's university,mount st mary's university,1,2014-12-28 - 2015-01-03,27
0,mount st mary's university,mount st mary's university,1,2015-01-04 - 2015-01-10,16
0,mount st mary's university,mount st mary's university,1,2015-01-11 - 2015-01-17,34
0,mount st mary's university,mount st mary's university,1,2015-01-18 - 2015-01-24,45
0,mount st mary's university,mount st mary's university,1,2015-01-25 - 2015-01-31,44
0,mount st mary's university,mount st mary's university,1,2015-02-01 - 2015-02-07,38
0,mount st mary's university,mount st mary's university,1,2015-02-08 - 2015-02-14,26
0,mount st mary's university,mount st mary's university,1,2015-02-15 - 2015-02-21,37
0,mount st mary's university,mount st mary's university,1,2015-02-22 - 2015-02-28,18
0,mount st mary's university,mount st mary's university,1,2015-03-01 - 2015-03-07,43
0,mount st mary's university,mount st mary's university,1,2015-03-08 - 2015-03-14,29
0,mount st mary's university,mount st mary's university,1,2015-03-15 - 2015-03-21,42
0,mount st mary's university,mount st mary's university,1,2015-03-22 - 2015-03-28,32
0,mount st mary's university,mount st mary's university,1,2015-03-29 - 2015-04-04,22
0,mount st mary's university,mount st mary's university,1,2015-04-05 - 2015-04-11,24
0,mount st mary's university,mount st mary's university,1,2015-04-12 - 2015-04-18,26
0,mount st mary's university,mount st mary's university,1,2015-04-19 - 2015-04-25,40
0,mount st mary's university,mount st mary's university,1,2015-04-26 - 2015-05-02,46
0,mount st mary's university,mount st mary's university,1,2015-05-03 - 2015-05-09,37
0,mount st mary's university,mount st mary's university,1,2015-05-10 - 2015-05-16,22
0,mount st mary's university,mount st mary's university,1,2015-05-17 - 2015-05-23,14
0,mount st mary's university,mount st mary's university,1,2015-05-24 - 2015-05-30,21
0,mount st mary's university,mount st mary's university,1,2015-05-31 - 2015-06-06,28
0,mount st mary's university,mount st mary's university,1,2015-06-07 - 2015-06-13,20
0,mount st mary's university,mount st mary's university,1,2015-06-14 - 2015-06-20,20
0,mount st mary's university,mount st mary's university,1,2015-06-21 - 2015-06-27,31
0,mount st mary's university,mount st mary's university,1,2015-06-28 - 2015-07-04,18
0,mount st mary's university,mount st mary's university,1,2015-07-05 - 2015-07-11,26
0,mount st mary's university,mount st mary's university,1,2015-07-12 - 2015-07-18,23
0,mount st mary's university,mount st mary's university,1,2015-07-19 - 2015-07-25,20
0,mount st mary's university,mount st mary's university,1,2015-07-26 - 2015-08-01,11
0,mount st mary's university,mount st mary's university,1,2015-08-02 - 2015-08-08,17
0,mount st mary's university,mount st mary's university,1,2015-08-09 - 2015-08-15,34
0,mount st mary's university,mount st mary's university,1,2015-08-16 - 2015-08-22,38
0,mount st mary's university,mount st mary's university,1,2015-08-23 - 2015-08-29,47
0,mount st mary's university,mount st mary's university,1,2015-08-30 - 2015-09-05,54
0,mount st mary's university,mount st mary's university,1,2015-09-06 - 2015-09-12,28
0,mount st mary's university,mount st mary's university,1,2015-09-13 - 2015-09-19,60
0,mount st mary's university,mount st mary's university,1,2015-09-20 - 2015-09-26,26
0,mount st mary's university,mount st mary's university,1,2015-09-27 - 2015-10-03,21
0,mount st mary's university,mount st mary's university,1,2015-10-04 - 2015-10-10,24
0,mount st mary's university,mount st mary's university,1,2015-10-11 - 2015-10-17,24
0,mount st mary's university,mount st mary's university,1,2015-10-18 - 2015-10-24,23
0,mount st mary's university,mount st mary's university,1,2015-10-25 - 2015-10-31,31
0,mount st mary's university,mount st mary's university,1,2015-11-01 - 2015-11-07,33
0,mount st mary's university,mount st mary's university,1,2015-11-08 - 2015-11-14,41
0,mount st mary's university,mount st mary's university,1,2015-11-15 - 2015-11-21,58
0,mount st mary's university,mount st mary's university,1,2015-11-22 - 2015-11-28,17
0,mount st mary's university,mount st mary's university,1,2015-11-29 - 2015-12-05,32
0,mount st mary's university,mount st mary's university,1,2015-12-06 - 2015-12-12,32
0,mount st mary's university,mount st mary's university,1,2015-12-13 - 2015-12-19,23
0,mount st mary's university,mount st mary's university,1,2015-12-20 - 2015-12-26,24
0,mount st mary's university,mount st mary's university,1,2015-12-27 - 2016-01-02,23
0,mount st mary's university,mount st mary's university,1,2016-01-03 - 2016-01-09,23
0,mount st mary's university,mount st mary's university,1,2016-01-10 - 2016-01-16,22
0,mount st mary's university,mount st mary's university,1,2016-01-17 - 2016-01-23,23
0,mount st mary's university,mount st mary's university,1,2016-01-24 - 2016-01-30,25
0,mount st mary's university,mount st mary's university,1,2016-01-31 - 2016-02-06,29
0,mount st mary's university,mount st mary's university,1,2016-02-07 - 2016-02-13,100
0,mount st mary's university,mount st mary's university,1,2016-02-14 - 2016-02-20,44
0,mount st mary's university,mount st mary's university,1,2016-02-21 - 2016-02-27,41
0,mount st mary's university,mount st mary's university,1,2016-02-28 - 2016-03-05,44
0,mount st mary's university,mount st mary's university,1,2016-03-06 - 2016-03-12,21
0,mount st mary's university,mount st mary's university,1,2016-03-13 - 2016-03-19,34
0,mount st mary's university,mount st mary's university,1,2016-03-20 - 2016-03-26,17
0,mount st mary's university,mount st mary's university,1,2016-03-27 - 2016-04-02,31
1,mount st mary's university,msmary.edu,2,2013-04-07 - 2013-04-13,28
1,mount st mary's university,msmary.edu,2,2013-04-14 - 2013-04-20,55
1,mount st mary's university,msmary.edu,2,2013-04-21 - 2013-04-27,56
1,mount st mary's university,msmary.edu,2,2013-04-28 - 2013-05-04,37
1,mount st mary's university,msmary.edu,2,2013-05-05 - 2013-05-11,57
1,mount st mary's university,msmary.edu,2,2013-05-12 - 2013-05-18,43
1,mount st mary's university,msmary.edu,2,2013-05-19 - 2013-05-25,28
1,mount st mary's university,msmary.edu,2,2013-05-26 - 2013-06-01,30
1,mount st mary's university,msmary.edu,2,2013-06-02 - 2013-06-08,43
1,mount st mary's university,msmary.edu,2,2013-06-09 - 2013-06-15,29
1,mount st mary's university,msmary.edu,2,2013-06-16 - 2013-06-22,29
1,mount st mary's university,msmary.edu,2,2013-06-23 - 2013-06-29,45
1,mount st mary's university,msmary.edu,2,2013-06-30 - 2013-07-06,61
1,mount st mary's university,msmary.edu,2,2013-07-07 - 2013-07-13,29
1,mount st mary's university,msmary.edu,2,2013-07-14 - 2013-07-20,85
1,mount st mary's university,msmary.edu,2,2013-07-21 - 2013-07-27,100
1,mount st mary's university,msmary.edu,2,2013-07-28 - 2013-08-03,58
1,mount st mary's university,msmary.edu,2,2013-08-04 - 2013-08-10,43
1,mount st mary's university,msmary.edu,2,2013-08-11 - 2013-08-17,57
1,mount st mary's university,msmary.edu,2,2013-08-18 - 2013-08-24,57
1,mount st mary's university,msmary.edu,2,2013-08-25 - 2013-08-31,70
1,mount st mary's university,msmary.edu,2,2013-09-01 - 2013-09-07,42
1,mount st mary's university,msmary.edu,2,2013-09-08 - 2013-09-14,54
1,mount st mary's university,msmary.edu,2,2013-09-15 - 2013-09-21,45
1,mount st mary's university,msmary.edu,2,2013-09-22 - 2013-09-28,28
1,mount st mary's university,msmary.edu,2,2013-09-29 - 2013-10-05,27
1,mount st mary's university,msmary.edu,2,2013-10-06 - 2013-10-12,28
1,mount st mary's university,msmary.edu,2,2013-10-13 - 2013-10-19,28
1,mount st mary's university,msmary.edu,2,2013-10-20 - 2013-10-26,27
1,mount st mary's university,msmary.edu,2,2013-10-27 - 2013-11-02,27
1,mount st mary's university,msmary.edu,2,2013-11-03 - 2013-11-09,27
1,mount st mary's university,msmary.edu,2,2013-11-10 - 2013-11-16,27
1,mount st mary's university,msmary.edu,2,2013-11-17 - 2013-11-23,27
1,mount st mary's university,msmary.edu,2,2013-11-24 - 2013-11-30,28
1,mount st mary's university,msmary.edu,2,2013-12-01 - 2013-12-07,51
1,mount st mary's university,msmary.edu,2,2013-12-08 - 2013-12-14,28
1,mount st mary's university,msmary.edu,2,2013-12-15 - 2013-12-21,28
1,mount st mary's university,msmary.edu,2,2013-12-22 - 2013-12-28,32
1,mount st mary's university,msmary.edu,2,2013-12-29 - 2014-01-04,58
1,mount st mary's university,msmary.edu,2,2014-01-05 - 2014-01-11,26
1,mount st mary's university,msmary.edu,2,2014-01-12 - 2014-01-18,26
1,mount st mary's university,msmary.edu,2,2014-01-19 - 2014-01-25,26
1,mount st mary's university,msmary.edu,2,2014-01-26 - 2014-02-01,26
1,mount st mary's university,msmary.edu,2,2014-02-02 - 2014-02-08,27
1,mount st mary's university,msmary.edu,2,2014-02-09 - 2014-02-15,51
1,mount st mary's university,msmary.edu,2,2014-02-16 - 2014-02-22,39
1,mount st mary's university,msmary.edu,2,2014-02-23 - 2014-03-01,51
1,mount st mary's university,msmary.edu,2,2014-03-02 - 2014-03-08,51
1,mount st mary's university,msmary.edu,2,2014-03-09 - 2014-03-15,26
1,mount st mary's university,msmary.edu,2,2014-03-16 - 2014-03-22,66
1,mount st mary's university,msmary.edu,2,2014-03-23 - 2014-03-29,52
1,mount st mary's university,msmary.edu,2,2014-03-30 - 2014-04-05,26
1,mount st mary's university,msmary.edu,2,2014-04-06 - 2014-04-12,39
1,mount st mary's university,msmary.edu,2,2014-04-13 - 2014-04-19,79
1,mount st mary's university,msmary.edu,2,2014-04-20 - 2014-04-26,27
1,mount st mary's university,msmary.edu,2,2014-04-27 - 2014-05-03,26
1,mount st mary's university,msmary.edu,2,2014-05-04 - 2014-05-10,36
1,mount st mary's university,msmary.edu,2,2014-05-11 - 2014-05-17,45
1,mount st mary's university,msmary.edu,2,2014-05-18 - 2014-05-24,54
1,mount st mary's university,msmary.edu,2,2014-05-25 - 2014-05-31,64
1,mount st mary's university,msmary.edu,2,2014-06-01 - 2014-06-07,31
1,mount st mary's university,msmary.edu,2,2014-06-08 - 2014-06-14,31
1,mount st mary's university,msmary.edu,2,2014-06-15 - 2014-06-21,32
1,mount st mary's university,msmary.edu,2,2014-06-22 - 2014-06-28,31
1,mount st mary's university,msmary.edu,2,2014-06-29 - 2014-07-05,50
1,mount st mary's university,msmary.edu,2,2014-07-06 - 2014-07-12,31
1,mount st mary's university,msmary.edu,2,2014-07-13 - 2014-07-19,31
1,mount st mary's university,msmary.edu,2,2014-07-20 - 2014-07-26,31
1,mount st mary's university,msmary.edu,2,2014-07-27 - 2014-08-02,46
1,mount st mary's university,msmary.edu,2,2014-08-03 - 2014-08-09,49
1,mount st mary's university,msmary.edu,2,2014-08-10 - 2014-08-16,30
1,mount st mary's university,msmary.edu,2,2014-08-17 - 2014-08-23,38
1,mount st mary's university,msmary.edu,2,2014-08-24 - 2014-08-30,45
1,mount st mary's university,msmary.edu,2,2014-08-31 - 2014-09-06,30
1,mount st mary's university,msmary.edu,2,2014-09-07 - 2014-09-13,29
1,mount st mary's university,msmary.edu,2,2014-09-14 - 2014-09-20,29
1,mount st mary's university,msmary.edu,2,2014-09-21 - 2014-09-27,29
1,mount st mary's university,msmary.edu,2,2014-09-28 - 2014-10-04,58
1,mount st mary's university,msmary.edu,2,2014-10-05 - 2014-10-11,58
1,mount st mary's university,msmary.edu,2,2014-10-12 - 2014-10-18,57
1,mount st mary's university,msmary.edu,2,2014-10-19 - 2014-10-25,57
1,mount st mary's university,msmary.edu,2,2014-10-26 - 2014-11-01,29
1,mount st mary's university,msmary.edu,2,2014-11-02 - 2014-11-08,42
1,mount st mary's university,msmary.edu,2,2014-11-09 - 2014-11-15,29
1,mount st mary's university,msmary.edu,2,2014-11-16 - 2014-11-22,27
1,mount st mary's university,msmary.edu,2,2014-11-23 - 2014-11-29,27
1,mount st mary's university,msmary.edu,2,2014-11-30 - 2014-12-06,27
1,mount st mary's university,msmary.edu,2,2014-12-07 - 2014-12-13,28
1,mount st mary's university,msmary.edu,2,2014-12-14 - 2014-12-20,31
1,mount st mary's university,msmary.edu,2,2014-12-21 - 2014-12-27,34
1,mount st mary's university,msmary.edu,2,2014-12-28 - 2015-01-03,32
1,mount st mary's university,msmary.edu,2,2015-01-04 - 2015-01-10,28
1,mount st mary's university,msmary.edu,2,2015-01-11 - 2015-01-17,42
1,mount st mary's university,msmary.edu,2,2015-01-18 - 2015-01-24,41
1,mount st mary's university,msmary.edu,2,2015-01-25 - 2015-01-31,41
1,mount st mary's university,msmary.edu,2,2015-02-01 - 2015-02-07,41
1,mount st mary's university,msmary.edu,2,2015-02-08 - 2015-02-14,27
1,mount st mary's university,msmary.edu,2,2015-02-15 - 2015-02-21,56
1,mount st mary's university,msmary.edu,2,2015-02-22 - 2015-02-28,27
1,mount st mary's university,msmary.edu,2,2015-03-01 - 2015-03-07,27
1,mount st mary's university,msmary.edu,2,2015-03-08 - 2015-03-14,28
1,mount st mary's university,msmary.edu,2,2015-03-15 - 2015-03-21,29
1,mount st mary's university,msmary.edu,2,2015-03-22 - 2015-03-28,44
1,mount st mary's university,msmary.edu,2,2015-03-29 - 2015-04-04,59
1,mount st mary's university,msmary.edu,2,2015-04-05 - 2015-04-11,38
1,mount st mary's university,msmary.edu,2,2015-04-12 - 2015-04-18,38
1,mount st mary's university,msmary.edu,2,2015-04-19 - 2015-04-25,38
1,mount st mary's university,msmary.edu,2,2015-04-26 - 2015-05-02,39
1,mount st mary's university,msmary.edu,2,2015-05-03 - 2015-05-09,39
1,mount st mary's university,msmary.edu,2,2015-05-10 - 2015-05-16,30
1,mount st mary's university,msmary.edu,2,2015-05-17 - 2015-05-23,31
1,mount st mary's university,msmary.edu,2,2015-05-24 - 2015-05-30,32
1,mount st mary's university,msmary.edu,2,2015-05-31 - 2015-06-06,30
1,mount st mary's university,msmary.edu,2,2015-06-07 - 2015-06-13,31
1,mount st mary's university,msmary.edu,2,2015-06-14 - 2015-06-20,31
1,mount st mary's university,msmary.edu,2,2015-06-21 - 2015-06-27,31
1,mount st mary's university,msmary.edu,2,2015-06-28 - 2015-07-04,32
1,mount st mary's university,msmary.edu,2,2015-07-05 - 2015-07-11,31
1,mount st mary's university,msmary.edu,2,2015-07-12 - 2015-07-18,31
1,mount st mary's university,msmary.edu,2,2015-07-19 - 2015-07-25,31
1,mount st mary's university,msmary.edu,2,2015-07-26 - 2015-08-01,31
1,mount st mary's university,msmary.edu,2,2015-08-02 - 2015-08-08,31
1,mount st mary's university,msmary.edu,2,2015-08-09 - 2015-08-15,62
1,mount st mary's university,msmary.edu,2,2015-08-16 - 2015-08-22,60
1,mount st mary's university,msmary.edu,2,2015-08-23 - 2015-08-29,29
1,mount st mary's university,msmary.edu,2,2015-08-30 - 2015-09-05,39
1,mount st mary's university,msmary.edu,2,2015-09-06 - 2015-09-12,28
1,mount st mary's university,msmary.edu,2,2015-09-13 - 2015-09-19,28
1,mount st mary's university,msmary.edu,2,2015-09-20 - 2015-09-26,28
1,mount st mary's university,msmary.edu,2,2015-09-27 - 2015-10-03,28
1,mount st mary's university,msmary.edu,2,2015-10-04 - 2015-10-10,28
1,mount st mary's university,msmary.edu,2,2015-10-11 - 2015-10-17,28
1,mount st mary's university,msmary.edu,2,2015-10-18 - 2015-10-24,27
1,mount st mary's university,msmary.edu,2,2015-10-25 - 2015-10-31,28
1,mount st mary's university,msmary.edu,2,2015-11-01 - 2015-11-07,27
1,mount st mary's university,msmary.edu,2,2015-11-08 - 2015-11-14,28
1,mount st mary's university,msmary.edu,2,2015-11-15 - 2015-11-21,27
1,mount st mary's university,msmary.edu,2,2015-11-22 - 2015-11-28,30
1,mount st mary's university,msmary.edu,2,2015-11-29 - 2015-12-05,26
1,mount st mary's university,msmary.edu,2,2015-12-06 - 2015-12-12,27
1,mount st mary's university,msmary.edu,2,2015-12-13 - 2015-12-19,42
1,mount st mary's university,msmary.edu,2,2015-12-20 - 2015-12-26,44
1,mount st mary's university,msmary.edu,2,2015-12-27 - 2016-01-02,46
1,mount st mary's university,msmary.edu,2,2016-01-03 - 2016-01-09,83
1,mount st mary's university,msmary.edu,2,2016-01-10 - 2016-01-16,53
1,mount st mary's university,msmary.edu,2,2016-01-17 - 2016-01-23,41
1,mount st mary's university,msmary.edu,2,2016-01-24 - 2016-01-30,53
1,mount st mary's university,msmary.edu,2,2016-01-31 - 2016-02-06,26
1,mount st mary's university,msmary.edu,2,2016-02-07 - 2016-02-13,64
1,mount st mary's university,msmary.edu,2,2016-02-14 - 2016-02-20,66
1,mount st mary's university,msmary.edu,2,2016-02-21 - 2016-02-27,38
1,mount st mary's university,msmary.edu,2,2016-02-28 - 2016-03-05,37
1,mount st mary's university,msmary.edu,2,2016-03-06 - 2016-03-12,51
1,mount st mary's university,msmary.edu,2,2016-03-13 - 2016-03-19,39
1,mount st mary's university,msmary.edu,2,2016-03-20 - 2016-03-26,27
1,mount st mary's university,msmary.edu,2,2016-03-27 - 2016-04-02,48
4,mount st mary's university,mount st mary university,5,2013-04-07 - 2013-04-13,24
4,mount st mary's university,mount st mary university,5,2013-04-14 - 2013-04-20,20
4,mount st mary's university,mount st mary university,5,2013-04-21 - 2013-04-27,21
4,mount st mary's university,mount st mary university,5,2013-04-28 - 2013-05-04,31
4,mount st mary's university,mount st mary university,5,2013-05-05 - 2013-05-11,24
4,mount st mary's university,mount st mary university,5,2013-05-12 - 2013-05-18,18
4,mount st mary's university,mount st mary university,5,2013-05-19 - 2013-05-25,26
4,mount st mary's university,mount st mary university,5,2013-05-26 - 2013-06-01,18
4,mount st mary's university,mount st mary university,5,2013-06-02 - 2013-06-08,35
4,mount st mary's university,mount st mary university,5,2013-06-09 - 2013-06-15,32
4,mount st mary's university,mount st mary university,5,2013-06-16 - 2013-06-22,29
4,mount st mary's university,mount st mary university,5,2013-06-23 - 2013-06-29,25
4,mount st mary's university,mount st mary university,5,2013-06-30 - 2013-07-06,34
4,mount st mary's university,mount st mary university,5,2013-07-07 - 2013-07-13,28
4,mount st mary's university,mount st mary university,5,2013-07-14 - 2013-07-20,28
4,mount st mary's university,mount st mary university,5,2013-07-21 - 2013-07-27,37
4,mount st mary's university,mount st mary university,5,2013-07-28 - 2013-08-03,43
4,mount st mary's university,mount st mary university,5,2013-08-04 - 2013-08-10,21
4,mount st mary's university,mount st mary university,5,2013-08-11 - 2013-08-17,11
4,mount st mary's university,mount st mary university,5,2013-08-18 - 2013-08-24,38
4,mount st mary's university,mount st mary university,5,2013-08-25 - 2013-08-31,21
4,mount st mary's university,mount st mary university,5,2013-09-01 - 2013-09-07,41
4,mount st mary's university,mount st mary university,5,2013-09-08 - 2013-09-14,30
4,mount st mary's university,mount st mary university,5,2013-09-15 - 2013-09-21,40
4,mount st mary's university,mount st mary university,5,2013-09-22 - 2013-09-28,54
4,mount st mary's university,mount st mary university,5,2013-09-29 - 2013-10-05,20
4,mount st mary's university,mount st mary university,5,2013-10-06 - 2013-10-12,30
4,mount st mary's university,mount st mary university,5,2013-10-13 - 2013-10-19,47
4,mount st mary's university,mount st mary university,5,2013-10-20 - 2013-10-26,37
4,mount st mary's university,mount st mary university,5,2013-10-27 - 2013-11-02,13
4,mount st mary's university,mount st mary university,5,2013-11-03 - 2013-11-09,56
4,mount st mary's university,mount st mary university,5,2013-11-10 - 2013-11-16,43
4,mount st mary's university,mount st mary university,5,2013-11-17 - 2013-11-23,45
4,mount st mary's university,mount st mary university,5,2013-11-24 - 2013-11-30,24
4,mount st mary's university,mount st mary university,5,2013-12-01 - 2013-12-07,44
4,mount st mary's university,mount st mary university,5,2013-12-08 - 2013-12-14,34
4,mount st mary's university,mount st mary university,5,2013-12-15 - 2013-12-21,30
4,mount st mary's university,mount st mary university,5,2013-12-22 - 2013-12-28,31
4,mount st mary's university,mount st mary university,5,2013-12-29 - 2014-01-04,28
4,mount st mary's university,mount st mary university,5,2014-01-05 - 2014-01-11,29
4,mount st mary's university,mount st mary university,5,2014-01-12 - 2014-01-18,32
4,mount st mary's university,mount st mary university,5,2014-01-19 - 2014-01-25,32
4,mount st mary's university,mount st mary university,5,2014-01-26 - 2014-02-01,51
4,mount st mary's university,mount st mary university,5,2014-02-02 - 2014-02-08,27
4,mount st mary's university,mount st mary university,5,2014-02-09 - 2014-02-15,35
4,mount st mary's university,mount st mary university,5,2014-02-16 - 2014-02-22,29
4,mount st mary's university,mount st mary university,5,2014-02-23 - 2014-03-01,47
4,mount st mary's university,mount st mary university,5,2014-03-02 - 2014-03-08,25
4,mount st mary's university,mount st mary university,5,2014-03-09 - 2014-03-15,39
4,mount st mary's university,mount st mary university,5,2014-03-16 - 2014-03-22,100
4,mount st mary's university,mount st mary university,5,2014-03-23 - 2014-03-29,29
4,mount st mary's university,mount st mary university,5,2014-03-30 - 2014-04-05,19
4,mount st mary's university,mount st mary university,5,2014-04-06 - 2014-04-12,45
4,mount st mary's university,mount st mary university,5,2014-04-13 - 2014-04-19,15
4,mount st mary's university,mount st mary university,5,2014-04-20 - 2014-04-26,36
4,mount st mary's university,mount st mary university,5,2014-04-27 - 2014-05-03,42
4,mount st mary's university,mount st mary university,5,2014-05-04 - 2014-05-10,44
4,mount st mary's university,mount st mary university,5,2014-05-11 - 2014-05-17,30
4,mount st mary's university,mount st mary university,5,2014-05-18 - 2014-05-24,18
4,mount st mary's university,mount st mary university,5,2014-05-25 - 2014-05-31,43
