schid,schname,keyword,keynum,monthorweek,index
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-06-15 - 2014-06-21,63
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-06-22 - 2014-06-28,61
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-06-29 - 2014-07-05,54
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-07-06 - 2014-07-12,63
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-07-13 - 2014-07-19,60
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-07-20 - 2014-07-26,68
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-07-27 - 2014-08-02,67
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-08-03 - 2014-08-09,69
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-08-10 - 2014-08-16,69
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-08-17 - 2014-08-23,73
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-08-24 - 2014-08-30,85
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-08-31 - 2014-09-06,82
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-09-07 - 2014-09-13,82
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-09-14 - 2014-09-20,80
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-09-21 - 2014-09-27,77
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-09-28 - 2014-10-04,83
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-10-05 - 2014-10-11,80
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-10-12 - 2014-10-18,88
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-10-19 - 2014-10-25,83
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-10-26 - 2014-11-01,83
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-11-02 - 2014-11-08,84
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-11-09 - 2014-11-15,100
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-11-16 - 2014-11-22,80
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-11-23 - 2014-11-29,73
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-11-30 - 2014-12-06,80
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-12-07 - 2014-12-13,78
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-12-14 - 2014-12-20,66
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-12-21 - 2014-12-27,52
0,university of minnesota - rochester,university of minnesota - rochester,1,2014-12-28 - 2015-01-03,65
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-01-04 - 2015-01-10,72
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-01-11 - 2015-01-17,78
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-01-18 - 2015-01-24,76
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-01-25 - 2015-01-31,78
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-02-01 - 2015-02-07,74
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-02-08 - 2015-02-14,69
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-02-15 - 2015-02-21,74
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-02-22 - 2015-02-28,70
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-03-01 - 2015-03-07,69
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-03-08 - 2015-03-14,64
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-03-15 - 2015-03-21,67
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-03-22 - 2015-03-28,74
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-03-29 - 2015-04-04,76
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-04-05 - 2015-04-11,72
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-04-12 - 2015-04-18,66
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-04-19 - 2015-04-25,69
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-04-26 - 2015-05-02,64
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-05-03 - 2015-05-09,63
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-05-10 - 2015-05-16,62
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-05-17 - 2015-05-23,61
