schid,schname,keyword,keynum,monthorweek,index
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-04-27 - 2014-05-03,40
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-05-04 - 2014-05-10,38
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-05-11 - 2014-05-17,41
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-05-18 - 2014-05-24,42
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-05-25 - 2014-05-31,35
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-06-01 - 2014-06-07,38
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-06-08 - 2014-06-14,45
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-06-15 - 2014-06-21,42
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-06-22 - 2014-06-28,45
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-06-29 - 2014-07-05,40
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-07-06 - 2014-07-12,36
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-07-13 - 2014-07-19,40
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-07-20 - 2014-07-26,49
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-07-27 - 2014-08-02,35
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-08-03 - 2014-08-09,44
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-08-10 - 2014-08-16,46
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-08-17 - 2014-08-23,36
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-08-24 - 2014-08-30,43
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-08-31 - 2014-09-06,35
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-09-07 - 2014-09-13,36
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-09-14 - 2014-09-20,33
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-09-21 - 2014-09-27,40
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-09-28 - 2014-10-04,37
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-10-05 - 2014-10-11,35
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-10-12 - 2014-10-18,31
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-10-19 - 2014-10-25,34
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-10-26 - 2014-11-01,28
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-11-02 - 2014-11-08,26
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-11-09 - 2014-11-15,27
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-11-16 - 2014-11-22,30
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-11-23 - 2014-11-29,22
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-11-30 - 2014-12-06,29
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-12-07 - 2014-12-13,24
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-12-14 - 2014-12-20,19
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-12-21 - 2014-12-27,20
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2014-12-28 - 2015-01-03,17
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-01-04 - 2015-01-10,25
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-01-11 - 2015-01-17,27
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-01-18 - 2015-01-24,27
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-01-25 - 2015-01-31,25
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-02-01 - 2015-02-07,26
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-02-08 - 2015-02-14,25
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-02-15 - 2015-02-21,23
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-02-22 - 2015-02-28,21
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-03-01 - 2015-03-07,22
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-03-08 - 2015-03-14,28
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-03-15 - 2015-03-21,19
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-03-22 - 2015-03-28,22
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-03-29 - 2015-04-04,25
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-04-05 - 2015-04-11,26
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-04-12 - 2015-04-18,24
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-04-19 - 2015-04-25,21
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-04-26 - 2015-05-02,21
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-05-03 - 2015-05-09,20
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-05-10 - 2015-05-16,24
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-05-17 - 2015-05-23,19
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-05-24 - 2015-05-30,20
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-05-31 - 2015-06-06,24
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-06-07 - 2015-06-13,22
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-06-14 - 2015-06-20,19
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-06-21 - 2015-06-27,20
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-06-28 - 2015-07-04,22
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-07-05 - 2015-07-11,17
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-07-12 - 2015-07-18,21
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-07-19 - 2015-07-25,24
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-07-26 - 2015-08-01,21
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-08-02 - 2015-08-08,21
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-08-09 - 2015-08-15,24
1,university of phoenix - richmond - virginia beach campus,phoenix.edu,2,2015-08-16 - 2015-08-22,24
