schid,schname,keyword,keynum,monthorweek,index
6,the university of texas medical branch,utmb,7,2013-05-05 - 2013-05-11,67
6,the university of texas medical branch,utmb,7,2013-05-12 - 2013-05-18,72
6,the university of texas medical branch,utmb,7,2013-05-19 - 2013-05-25,66
6,the university of texas medical branch,utmb,7,2013-05-26 - 2013-06-01,64
6,the university of texas medical branch,utmb,7,2013-06-02 - 2013-06-08,65
6,the university of texas medical branch,utmb,7,2013-06-09 - 2013-06-15,69
6,the university of texas medical branch,utmb,7,2013-06-16 - 2013-06-22,68
6,the university of texas medical branch,utmb,7,2013-06-23 - 2013-06-29,73
6,the university of texas medical branch,utmb,7,2013-06-30 - 2013-07-06,69
6,the university of texas medical branch,utmb,7,2013-07-07 - 2013-07-13,70
6,the university of texas medical branch,utmb,7,2013-07-14 - 2013-07-20,70
6,the university of texas medical branch,utmb,7,2013-07-21 - 2013-07-27,72
6,the university of texas medical branch,utmb,7,2013-07-28 - 2013-08-03,70
6,the university of texas medical branch,utmb,7,2013-08-04 - 2013-08-10,75
6,the university of texas medical branch,utmb,7,2013-08-11 - 2013-08-17,76
6,the university of texas medical branch,utmb,7,2013-08-18 - 2013-08-24,81
6,the university of texas medical branch,utmb,7,2013-08-25 - 2013-08-31,95
6,the university of texas medical branch,utmb,7,2013-09-01 - 2013-09-07,76
6,the university of texas medical branch,utmb,7,2013-09-08 - 2013-09-14,77
6,the university of texas medical branch,utmb,7,2013-09-15 - 2013-09-21,72
6,the university of texas medical branch,utmb,7,2013-09-22 - 2013-09-28,65
6,the university of texas medical branch,utmb,7,2013-09-29 - 2013-10-05,67
6,the university of texas medical branch,utmb,7,2013-10-06 - 2013-10-12,64
6,the university of texas medical branch,utmb,7,2013-10-13 - 2013-10-19,68
6,the university of texas medical branch,utmb,7,2013-10-20 - 2013-10-26,65
6,the university of texas medical branch,utmb,7,2013-10-27 - 2013-11-02,66
6,the university of texas medical branch,utmb,7,2013-11-03 - 2013-11-09,67
